timestamp_utc,symbol,interval,signal,trade_direction,open,high,low,close,candle_dir,total_volume,vol_ratio_vs_avg,delta,delta_ratio,poc_price,max_bull_stacked,max_bear_stacked,confluence_score,confluence_stars,follow_through,is_news_candle
2022-01-01 04:37,BTCUSDT,1m,NONE,—,46652.78,46671.65,46650.01,46660.0,BULL,6.4524,0.129,4.7196,0.7314,46650.0,4,0,0,2,N/A,NO
2022-01-01 04:38,BTCUSDT,1m,BULL_ABSORPTION,LONG,46660.01,46678.51,46647.67,46673.03,BULL,28.6632,0.571,11.5488,0.4029,46650.0,0,0,0,1,YES,NO
2022-01-01 04:39,BTCUSDT,1m,DELTA_DIV,SHORT,46673.03,46701.18,46670.28,46696.68,BULL,50.7714,1.012,-17.3034,0.3408,46670.0,0,0,0,3,NO,NO
2022-01-01 04:40,BTCUSDT,1m,BULL_ABSORPTION,LONG,46696.68,46723.9,46672.24,46721.73,BULL,27.587,0.55,17.755,0.6436,46670.0,10,0,0,3,YES,NO
2022-01-01 04:41,BTCUSDT,1m,BULL_ABSORPTION,LONG,46721.73,46744.62,46709.01,46742.72,BULL,11.2371,0.224,0.5299,0.0472,46710.0,0,0,0,2,YES,NO
2022-01-01 04:42,BTCUSDT,1m,BULL_ABSORPTION,LONG,46742.71,46753.12,46736.21,46751.18,BULL,4.86,0.097,2.2416,0.4612,46735.0,0,0,0,2,YES,NO
2022-01-01 04:43,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46751.18,46783.76,46751.15,46756.97,BULL,20.8047,0.415,13.5345,0.6506,46750.0,7,0,0,3,YES,NO
2022-01-01 04:44,BTCUSDT,1m,BEAR_INITIATION,SHORT,46756.97,46762.05,46734.52,46734.52,BEAR,15.24,0.304,-10.7124,0.7029,46735.0,0,6,0,3,NO,NO
2022-01-01 04:45,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,46734.52,46794.32,46729.2,46786.39,BULL,6.4727,0.129,0.1781,0.0275,46730.0,0,0,0,2,YES,NO
2022-01-01 04:46,BTCUSDT,1m,BULL_ABSORPTION,LONG,46786.39,46791.01,46714.45,46757.33,BEAR,35.0475,0.699,-20.9865,0.5988,46715.0,0,15,0,3,YES,NO
2022-01-01 04:47,BTCUSDT,1m,NONE,—,46757.33,46789.94,46757.32,46780.22,BULL,5.1282,0.102,1.0318,0.2012,46755.0,0,0,0,1,N/A,NO
2022-01-01 04:48,BTCUSDT,1m,BULL_ABSORPTION,LONG,46780.22,46780.22,46754.91,46766.13,BEAR,5.282,0.105,-0.168,0.0318,46755.0,0,0,0,1,YES,NO
2022-01-01 04:49,BTCUSDT,1m,BULL_INITIATION,LONG,46766.13,46819.1,46766.13,46819.09,BULL,5.8168,0.116,3.135,0.539,46765.0,11,0,0,2,NO,NO
2022-01-01 04:50,BTCUSDT,1m,BULL_ABSORPTION,LONG,46819.1,46836.59,46800.01,46813.25,BEAR,5.2213,0.104,1.0451,0.2002,46800.0,0,0,0,2,YES,NO
2022-01-01 04:51,BTCUSDT,1m,BULL_ABSORPTION,LONG,46813.24,46842.98,46793.92,46829.4,BULL,31.919,0.636,19.853,0.622,46795.0,10,0,0,3,NO,NO
2022-01-01 04:52,BTCUSDT,1m,DELTA_DIV,LONG,46827.29,46833.71,46819.0,46820.17,BEAR,7.7199,0.154,3.5169,0.4556,46820.0,0,0,0,1,YES,NO
2022-01-01 04:53,BTCUSDT,1m,BULL_ABSORPTION,LONG,46820.17,46833.72,46806.05,46820.47,BULL,14.4588,0.288,4.7304,0.3272,46805.0,0,0,0,1,NO,NO
2022-01-01 04:54,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,46820.46,46833.72,46800.79,46802.24,BEAR,7.1274,0.142,1.8522,0.2599,46800.0,0,0,0,2,NO,NO
2022-01-01 04:55,BTCUSDT,1m,NONE,—,46802.24,46802.25,46767.85,46775.88,BEAR,5.7295,0.114,0.2485,0.0434,46770.0,0,0,0,1,N/A,NO
2022-01-01 04:56,BTCUSDT,1m,BULL_ABSORPTION,LONG,46775.87,46775.88,46750.68,46763.39,BEAR,4.002,0.08,0.807,0.2016,46750.0,0,0,0,2,NO,NO
2022-01-01 04:57,BTCUSDT,1m,NONE,—,46763.38,46763.39,46722.12,46723.33,BEAR,6.4288,0.128,-2.032,0.3161,46720.0,0,0,0,1,N/A,NO
2022-01-01 04:58,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46723.32,46738.94,46723.32,46727.02,BULL,4.1433,0.083,1.2717,0.3069,46725.0,0,0,0,1,YES,NO
2022-01-01 04:59,BTCUSDT,1m,NONE,—,46727.02,46727.02,46708.0,46711.05,BEAR,4.57,0.091,-0.3012,0.0659,46710.0,0,0,0,1,N/A,NO
2022-01-01 05:00,BTCUSDT,1m,BULL_ABSORPTION,LONG,46711.05,46740.56,46699.53,46740.55,BULL,12.7168,0.254,2.328,0.1831,46700.0,0,0,0,2,NO,NO
2022-01-01 05:01,BTCUSDT,1m,BULL_ABSORPTION,LONG,46740.56,46749.13,46725.72,46730.95,BEAR,7.065,0.141,0.731,0.1035,46725.0,0,0,0,2,NO,NO
2022-01-01 05:02,BTCUSDT,1m,NONE,—,46730.95,46731.86,46715.0,46717.02,BEAR,4.7628,0.095,-0.1872,0.0393,46715.0,0,0,0,1,N/A,NO
2022-01-01 05:03,BTCUSDT,1m,BULL_ABSORPTION,LONG,46717.0,46724.71,46700.25,46709.14,BEAR,13.1315,0.262,-4.4675,0.3402,46700.0,0,0,0,1,NO,NO
2022-01-01 05:04,BTCUSDT,1m,BULL_ABSORPTION,LONG,46709.14,46717.68,46696.18,46700.18,BEAR,9.8684,0.197,0.9252,0.0938,46695.0,0,0,0,1,NO,NO
2022-01-01 05:05,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,46700.18,46700.19,46678.94,46678.95,BEAR,3.4528,0.069,0.7168,0.2076,46680.0,0,0,0,2,NO,NO
2022-01-01 05:06,BTCUSDT,1m,BULL_ABSORPTION,LONG,46678.95,46686.03,46673.94,46677.0,BEAR,6.1222,0.122,0.4634,0.0757,46675.0,0,0,0,2,YES,NO
2022-01-01 05:07,BTCUSDT,1m,BULL_INITIATION,LONG,46677.0,46709.4,46675.21,46698.58,BULL,4.8601,0.097,3.4447,0.7088,46675.0,7,0,0,3,YES,NO
2022-01-01 05:08,BTCUSDT,1m,NONE,—,46698.58,46704.09,46698.58,46703.9,BULL,3.8299,0.076,1.1975,0.3127,46700.0,0,0,0,1,N/A,NO
2022-01-01 05:09,BTCUSDT,1m,NONE,—,46703.91,46703.91,46682.73,46682.73,BEAR,3.368,0.067,-0.6328,0.1879,46685.0,0,0,0,1,N/A,NO
2022-01-01 05:10,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46682.91,46708.64,46682.73,46698.99,BULL,5.77,0.115,0.583,0.101,46685.0,0,0,0,1,NO,NO
2022-01-01 05:11,BTCUSDT,1m,NONE,—,46698.98,46726.1,46692.69,46725.08,BULL,9.9351,0.198,2.3135,0.2329,46695.0,0,0,0,1,N/A,NO
2022-01-01 05:12,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,46725.08,46728.17,46705.86,46709.32,BEAR,4.484,0.089,-0.1224,0.0273,46705.0,0,0,0,1,NO,NO
2022-01-01 05:13,BTCUSDT,1m,NONE,—,46709.31,46756.04,46709.31,46754.85,BULL,6.4224,0.128,4.5522,0.7088,46710.0,9,0,0,2,N/A,NO
2022-01-01 05:14,BTCUSDT,1m,NONE,—,46754.85,46780.0,46744.35,46780.0,BULL,7.7497,0.155,2.9799,0.3845,46745.0,0,0,0,1,N/A,NO
2022-01-01 05:15,BTCUSDT,1m,BULL_ABSORPTION,LONG,46780.0,46780.0,46762.63,46772.74,BEAR,3.477,0.069,0.4416,0.127,46765.0,0,0,0,1,YES,NO
2022-01-01 05:16,BTCUSDT,1m,NONE,—,46772.75,46780.0,46771.14,46778.0,BULL,5.194,0.104,0.06,0.0116,46770.0,0,0,0,1,N/A,NO
2022-01-01 05:17,BTCUSDT,1m,BULL_INITIATION,LONG,46778.0,46819.82,46771.34,46818.36,BULL,10.942,0.218,6.042,0.5522,46770.0,10,0,0,2,YES,NO
2022-01-01 05:18,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,46818.35,46820.0,46816.23,46819.99,BULL,6.1463,0.123,1.1667,0.1898,46815.0,0,0,0,1,YES,NO
2022-01-01 05:19,BTCUSDT,1m,BULL_ABSORPTION,LONG,46820.0,46820.0,46809.58,46820.0,BEAR,6.5038,0.13,-0.5818,0.0895,46810.0,0,0,0,1,YES,NO
2022-01-01 05:20,BTCUSDT,1m,BULL_INITIATION,LONG,46819.99,46895.7,46816.13,46895.46,BULL,17.9504,0.358,9.08,0.5058,46815.0,16,0,0,3,YES,NO
2022-01-01 05:21,BTCUSDT,1m,BULL_ABSORPTION,LONG,46893.33,46899.0,46870.13,46899.0,BULL,5.7552,0.115,-2.454,0.4264,46870.0,0,0,0,2,YES,NO
2022-01-01 05:22,BTCUSDT,1m,NONE,—,46899.0,47087.0,46898.99,47053.26,BULL,113.9848,2.273,39.672,0.348,46900.0,0,0,0,2,N/A,NO
2022-01-01 05:23,BTCUSDT,1m,NONE,—,47053.26,47271.52,47041.59,47202.71,BULL,137.4434,2.74,23.1702,0.1686,47040.0,0,0,0,2,N/A,YES
2022-01-01 05:24,BTCUSDT,1m,NONE,—,47202.71,47457.0,47194.12,47439.06,BULL,91.4992,1.824,30.7612,0.3362,47195.0,0,0,0,2,N/A,NO
2022-01-01 05:25,BTCUSDT,1m,NONE,—,47439.06,47455.25,47354.45,47368.23,BEAR,67.364,1.343,6.316,0.0938,47355.0,0,0,0,1,N/A,NO
2022-01-01 05:26,BTCUSDT,1m,NONE,—,47368.24,47436.39,47342.79,47410.0,BULL,43.434,0.866,-1.1742,0.027,47345.0,0,0,0,1,N/A,NO
2022-01-01 05:27,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47410.0,47500.0,47398.7,47452.96,BULL,64.696,1.29,20.82,0.3218,47400.0,0,0,0,2,YES,NO
2022-01-01 05:28,BTCUSDT,1m,NONE,—,47452.95,47463.19,47365.15,47385.54,BEAR,70.908,1.414,-2.12,0.0299,47365.0,0,0,0,1,N/A,NO
2022-01-01 05:29,BTCUSDT,1m,BULL_ABSORPTION,LONG,47385.54,47399.17,47364.35,47379.13,BEAR,44.2491,0.882,4.0607,0.0918,47365.0,0,0,0,1,YES,NO
2022-01-01 05:30,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47379.13,47555.55,47379.13,47483.39,BULL,100.527,2.004,24.115,0.2399,47380.0,0,0,0,2,YES,NO
2022-01-01 05:31,BTCUSDT,1m,BULL_ABSORPTION,LONG,47483.39,47509.15,47436.05,47463.01,BEAR,21.5805,0.43,-1.0215,0.0473,47435.0,0,0,0,1,YES,NO
2022-01-01 05:32,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47463.01,47499.51,47456.79,47470.03,BULL,10.4184,0.208,-2.6172,0.2512,47455.0,0,0,0,2,NO,NO
2022-01-01 05:33,BTCUSDT,1m,NONE,—,47470.03,47499.99,47466.36,47499.97,BULL,13.7305,0.274,5.8835,0.4285,47465.0,0,0,0,1,N/A,NO
2022-01-01 05:34,BTCUSDT,1m,NONE,—,47499.98,47519.66,47472.18,47476.78,BEAR,14.7609,0.294,1.3113,0.0888,47470.0,0,0,0,1,N/A,NO
2022-01-01 05:35,BTCUSDT,1m,NONE,—,47476.78,47519.79,47470.2,47514.59,BULL,24.53,0.489,4.43,0.1806,47470.0,0,0,0,1,N/A,NO
2022-01-01 05:36,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47511.01,47520.87,47494.16,47498.2,BEAR,11.463,0.229,-4.103,0.3579,47495.0,0,0,0,1,YES,NO
2022-01-01 05:37,BTCUSDT,1m,CVD_DIV,SHORT,47498.2,47520.0,47459.63,47473.0,BEAR,40.4856,0.807,-23.8176,0.5883,47460.0,0,12,0,2,YES,NO
2022-01-01 05:38,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,47474.15,47477.14,47437.12,47443.6,BEAR,7.1,0.142,1.6616,0.234,47435.0,0,0,0,2,YES,NO
2022-01-01 05:39,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47443.6,47500.0,47442.4,47471.95,BULL,12.798,0.255,1.7772,0.1389,47440.0,0,0,0,1,YES,NO
2022-01-01 05:40,BTCUSDT,1m,NONE,—,47471.95,47471.96,47450.0,47450.33,BEAR,11.0864,0.221,-2.6296,0.2372,47450.0,0,0,0,1,N/A,NO
2022-01-01 05:41,BTCUSDT,1m,NONE,—,47450.33,47454.66,47316.4,47318.32,BEAR,34.342,0.685,-5.5412,0.1614,47315.0,0,0,0,1,N/A,NO
2022-01-01 05:42,BTCUSDT,1m,BULL_ABSORPTION,LONG,47320.58,47320.58,47226.39,47266.72,BEAR,70.8662,1.413,12.0422,0.1699,47225.0,0,0,0,2,YES,NO
2022-01-01 05:43,BTCUSDT,1m,BULL_INITIATION,LONG,47266.71,47318.31,47261.82,47316.43,BULL,26.9247,0.537,17.3965,0.6461,47260.0,11,0,0,3,NO,NO
2022-01-01 05:44,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47318.31,47338.46,47300.0,47300.0,BEAR,6.7648,0.135,-0.3552,0.0525,47300.0,0,0,0,2,YES,NO
2022-01-01 05:45,BTCUSDT,1m,NONE,—,47300.01,47300.01,47188.55,47222.02,BEAR,21.3774,0.426,2.6026,0.1217,47190.0,0,0,0,1,N/A,NO
2022-01-01 05:46,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47222.02,47259.27,47218.2,47226.59,BULL,10.4152,0.208,-5.2824,0.5072,47220.0,0,8,0,3,YES,NO
2022-01-01 05:47,BTCUSDT,1m,NONE,—,47225.94,47235.46,47195.42,47200.42,BEAR,12.2584,0.244,-4.3064,0.3513,47195.0,0,0,0,1,N/A,NO
2022-01-01 05:48,BTCUSDT,1m,BULL_ABSORPTION,LONG,47200.43,47208.91,47168.04,47193.54,BEAR,32.784,0.654,-22.184,0.6767,47170.0,0,8,0,2,YES,NO
2022-01-01 05:49,BTCUSDT,1m,BULL_INITIATION,LONG,47193.54,47272.36,47187.44,47240.73,BULL,16.0531,0.32,8.7193,0.5432,47185.0,17,0,0,3,NO,NO
2022-01-01 05:50,BTCUSDT,1m,NONE,—,47240.73,47240.76,47180.38,47196.0,BEAR,5.376,0.107,-2.9208,0.5433,47180.0,0,12,0,2,N/A,NO
2022-01-01 05:51,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47195.99,47236.55,47192.72,47207.2,BULL,12.2463,0.244,-1.5741,0.1285,47195.0,0,0,0,1,NO,NO
2022-01-01 05:52,BTCUSDT,1m,NONE,—,47207.2,47274.98,47196.51,47259.54,BULL,15.1488,0.302,2.8288,0.1867,47195.0,0,0,0,1,N/A,NO
2022-01-01 05:53,BTCUSDT,1m,BULL_ABSORPTION,LONG,47259.54,47273.4,47250.0,47270.0,BULL,7.717,0.154,-0.917,0.1188,47250.0,0,0,0,1,NO,NO
2022-01-01 05:54,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47269.99,47314.47,47250.0,47266.37,BEAR,12.2681,0.245,0.8359,0.0681,47250.0,0,0,0,1,YES,NO
2022-01-01 05:55,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47266.38,47299.99,47250.0,47250.01,BEAR,8.46,0.169,-3.728,0.4407,47250.0,0,0,0,2,YES,NO
2022-01-01 05:56,BTCUSDT,1m,NONE,—,47250.01,47250.02,47158.01,47181.97,BEAR,18.9036,0.377,-3.2832,0.1737,47160.0,0,0,0,1,N/A,NO
2022-01-01 05:57,BTCUSDT,1m,BULL_ABSORPTION,LONG,47181.98,47197.93,47135.3,47183.34,BULL,14.3533,0.286,3.8155,0.2658,47135.0,0,0,0,2,NO,NO
2022-01-01 05:58,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47183.33,47214.6,47179.99,47180.0,BEAR,5.5454,0.111,-0.9338,0.1684,47180.0,0,0,0,1,NO,NO
2022-01-01 05:59,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47180.01,47214.59,47180.0,47192.55,BULL,7.3752,0.147,0.539,0.0731,47180.0,0,0,0,1,NO,NO
2022-01-01 06:00,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47192.56,47237.35,47189.54,47193.66,BULL,12.004,0.239,4.518,0.3764,47190.0,0,0,0,1,YES,NO
2022-01-01 06:01,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,47193.66,47200.0,47161.91,47161.91,BEAR,4.6248,0.092,-1.1048,0.2389,47160.0,0,0,0,2,YES,NO
2022-01-01 06:02,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47161.91,47192.79,47160.0,47173.5,BULL,10.2697,0.205,3.1115,0.303,47160.0,0,0,0,2,YES,NO
2022-01-01 06:03,BTCUSDT,1m,BULL_ABSORPTION,LONG,47173.5,47173.51,47136.52,47156.65,BEAR,9.4878,0.189,-2.8826,0.3038,47135.0,0,0,0,2,NO,NO
2022-01-01 06:04,BTCUSDT,1m,NONE,—,47156.64,47156.65,47111.0,47111.01,BEAR,23.9364,0.477,-15.408,0.6437,47110.0,0,9,0,2,N/A,NO
2022-01-01 06:05,BTCUSDT,1m,BULL_ABSORPTION,LONG,47111.0,47152.63,47089.43,47147.89,BULL,24.8924,0.496,7.4074,0.2976,47090.0,0,0,0,1,YES,NO
2022-01-01 06:06,BTCUSDT,1m,BULL_INITIATION,LONG,47147.89,47184.99,47145.82,47181.19,BULL,5.3168,0.106,2.6704,0.5023,47145.0,8,0,0,3,YES,NO
2022-01-01 06:07,BTCUSDT,1m,BULL_ABSORPTION,LONG,47181.19,47185.0,47149.52,47185.0,BULL,5.3515,0.107,-1.6065,0.3002,47150.0,0,0,0,2,YES,NO
2022-01-01 06:08,BTCUSDT,1m,BULL_ABSORPTION,LONG,47184.99,47200.0,47166.37,47200.0,BULL,6.8719,0.137,1.2355,0.1798,47165.0,0,0,0,2,YES,NO
2022-01-01 06:09,BTCUSDT,1m,DELTA_DIV,SHORT,47199.99,47278.62,47199.99,47269.3,BULL,18.9952,0.379,-5.8464,0.3078,47200.0,0,0,0,2,YES,NO
2022-01-01 06:10,BTCUSDT,1m,NONE,—,47269.3,47271.2,47240.01,47249.45,BEAR,13.2816,0.265,-1.2168,0.0916,47240.0,0,0,0,1,N/A,NO
2022-01-01 06:11,BTCUSDT,1m,NONE,—,47249.44,47281.68,47249.44,47271.88,BULL,10.3746,0.207,3.6234,0.3493,47250.0,0,0,0,1,N/A,NO
2022-01-01 06:12,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47271.87,47290.0,47271.87,47289.97,BULL,4.1128,0.082,0.8912,0.2167,47270.0,0,0,0,1,NO,NO
2022-01-01 06:13,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47289.96,47320.0,47287.6,47300.72,BULL,13.452,0.268,0.222,0.0165,47290.0,0,0,0,1,NO,NO
2022-01-01 06:14,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47300.71,47324.42,47293.01,47307.04,BULL,6.1734,0.123,-0.0342,0.0055,47295.0,0,0,0,2,YES,NO
2022-01-01 06:15,BTCUSDT,1m,NONE,—,47307.03,47307.04,47258.73,47259.14,BEAR,4.419,0.088,-1.079,0.2442,47260.0,0,0,0,1,N/A,NO
2022-01-01 06:16,BTCUSDT,1m,NONE,—,47263.01,47270.25,47238.86,47238.87,BEAR,4.344,0.087,-0.5088,0.1171,47240.0,0,0,0,1,N/A,NO
2022-01-01 06:17,BTCUSDT,1m,DELTA_DIV,LONG,47238.86,47256.17,47210.09,47210.1,BEAR,7.2252,0.144,2.862,0.3961,47210.0,0,0,0,2,NO,NO
2022-01-01 06:18,BTCUSDT,1m,BULL_ABSORPTION,LONG,47210.09,47234.34,47196.16,47206.06,BEAR,4.3664,0.087,0.6064,0.1389,47195.0,0,0,0,2,NO,NO
2022-01-01 06:19,BTCUSDT,1m,BULL_ABSORPTION,LONG,47207.72,47210.03,47188.15,47199.5,BEAR,5.1444,0.103,-2.3804,0.4627,47190.0,0,0,0,1,YES,NO
2022-01-01 06:20,BTCUSDT,1m,DELTA_DIV,SHORT,47199.5,47215.33,47197.96,47215.32,BULL,2.5659,0.051,-0.5181,0.2019,47200.0,0,0,0,1,YES,NO
2022-01-01 06:21,BTCUSDT,1m,DELTA_DIV,LONG,47215.33,47219.97,47205.0,47208.81,BEAR,5.6853,0.113,1.3791,0.2426,47205.0,0,0,0,1,NO,NO
2022-01-01 06:22,BTCUSDT,1m,CVD_DIV,LONG,47208.8,47214.77,47173.39,47181.92,BEAR,7.2832,0.145,-1.1216,0.154,47175.0,0,0,0,1,YES,NO
2022-01-01 06:23,BTCUSDT,1m,BULL_ABSORPTION,LONG,47181.93,47186.24,47170.6,47183.44,BULL,5.079,0.101,-2.0868,0.4109,47170.0,0,0,0,2,NO,NO
2022-01-01 06:24,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47183.44,47193.79,47177.93,47177.94,BEAR,2.4201,0.048,-0.6885,0.2845,47180.0,0,0,0,1,YES,NO
2022-01-01 06:25,BTCUSDT,1m,BEAR_INITIATION,SHORT,47177.93,47177.94,47128.28,47140.87,BEAR,14.904,0.297,-10.66,0.7152,47130.0,0,10,0,2,YES,NO
2022-01-01 06:26,BTCUSDT,1m,BULL_ABSORPTION,LONG,47140.87,47142.24,47121.21,47127.88,BEAR,6.4076,0.128,-2.5404,0.3965,47120.0,0,0,0,2,YES,NO
2022-01-01 06:27,BTCUSDT,1m,BULL_INITIATION,LONG,47127.88,47177.52,47123.69,47163.88,BULL,20.9077,0.417,10.9241,0.5225,47125.0,11,0,0,3,NO,NO
2022-01-01 06:28,BTCUSDT,1m,NONE,—,47163.88,47163.88,47129.89,47139.93,BEAR,3.1395,0.063,-0.2569,0.0818,47130.0,0,0,0,1,N/A,NO
2022-01-01 06:29,BTCUSDT,1m,BULL_ABSORPTION,LONG,47139.94,47142.95,47119.37,47130.36,BEAR,4.866,0.097,0.197,0.0405,47120.0,0,0,0,1,NO,NO
2022-01-01 06:30,BTCUSDT,1m,BULL_ABSORPTION,LONG,47130.37,47137.18,47116.13,47124.11,BEAR,2.4448,0.049,-0.7544,0.3086,47115.0,0,0,0,2,NO,NO
2022-01-01 06:31,BTCUSDT,1m,BULL_ABSORPTION,LONG,47124.11,47129.81,47112.91,47123.23,BEAR,4.1439,0.083,1.5975,0.3855,47115.0,0,0,0,2,NO,NO
2022-01-01 06:32,BTCUSDT,1m,NONE,—,47123.23,47129.99,47112.91,47118.69,BEAR,4.2801,0.085,0.1131,0.0264,47115.0,0,0,0,1,N/A,NO
2022-01-01 06:33,BTCUSDT,1m,BULL_INITIATION,LONG,47118.69,47140.98,47113.08,47140.79,BULL,4.5264,0.09,3.0276,0.6689,47115.0,6,0,0,2,YES,NO
2022-01-01 06:34,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47137.01,47179.65,47136.0,47144.41,BULL,11.0025,0.219,0.5229,0.0475,47135.0,0,0,0,1,NO,NO
2022-01-01 06:35,BTCUSDT,1m,NONE,—,47144.42,47179.62,47136.07,47175.13,BULL,6.9048,0.138,3.0852,0.4468,47135.0,0,0,0,1,N/A,NO
2022-01-01 06:36,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47175.14,47194.0,47173.72,47176.93,BULL,3.9836,0.079,-1.7372,0.4361,47175.0,0,0,0,2,YES,NO
2022-01-01 06:37,BTCUSDT,1m,NONE,—,47176.93,47176.93,47144.25,47150.48,BEAR,3.521,0.07,-0.8274,0.235,47145.0,0,0,0,1,N/A,NO
2022-01-01 06:38,BTCUSDT,1m,BULL_ABSORPTION,LONG,47150.48,47154.68,47142.02,47149.99,BEAR,4.3548,0.087,-0.6072,0.1394,47140.0,0,0,0,1,NO,NO
2022-01-01 06:39,BTCUSDT,1m,BULL_ABSORPTION,LONG,47149.99,47149.99,47115.8,47143.13,BEAR,5.5769,0.111,-1.8221,0.3267,47115.0,0,0,0,1,YES,NO
2022-01-01 06:40,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47143.12,47175.33,47133.71,47155.02,BULL,4.74,0.095,0.284,0.0599,47135.0,0,0,0,1,NO,NO
2022-01-01 06:41,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47153.35,47172.72,47153.35,47155.05,BULL,4.2564,0.085,-2.3676,0.5562,47155.0,0,4,0,3,NO,NO
2022-01-01 06:42,BTCUSDT,1m,CVD_DIV,SHORT,47155.05,47189.71,47155.05,47185.02,BULL,7.8848,0.157,1.582,0.2006,47155.0,0,0,0,1,YES,NO
2022-01-01 06:43,BTCUSDT,1m,BULL_ABSORPTION,LONG,47185.01,47197.32,47161.4,47180.18,BEAR,7.4032,0.148,-2.856,0.3858,47160.0,0,0,0,2,NO,NO
2022-01-01 06:44,BTCUSDT,1m,BULL_ABSORPTION,LONG,47180.18,47186.85,47146.39,47158.02,BEAR,11.7216,0.234,-4.72,0.4027,47145.0,0,0,0,1,YES,NO
2022-01-01 06:45,BTCUSDT,1m,BULL_ABSORPTION,LONG,47158.02,47197.34,47130.0,47197.33,BULL,28.7911,0.574,22.1039,0.7677,47130.0,13,0,0,3,NO,NO
2022-01-01 06:46,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47197.33,47235.49,47178.0,47181.55,BEAR,18.4899,0.369,-0.1397,0.0076,47180.0,0,0,0,2,YES,NO
2022-01-01 06:47,BTCUSDT,1m,NONE,—,47181.55,47182.87,47064.06,47070.54,BEAR,30.9504,0.617,-11.9856,0.3873,47065.0,0,0,0,1,N/A,NO
2022-01-01 06:48,BTCUSDT,1m,BULL_ABSORPTION,LONG,47070.53,47074.82,47032.66,47065.01,BEAR,17.6928,0.353,-1.8784,0.1062,47035.0,0,0,0,2,YES,NO
2022-01-01 06:49,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47065.0,47099.18,47064.74,47072.34,BULL,9.4346,0.188,-2.8532,0.3024,47065.0,0,0,0,2,YES,NO
2022-01-01 06:50,BTCUSDT,1m,CVD_DIV,SHORT,47072.35,47084.48,47034.21,47034.98,BEAR,9.017,0.18,-3.301,0.3661,47035.0,0,0,0,1,NO,NO
2022-01-01 06:51,BTCUSDT,1m,CVD_DIV,LONG,47034.99,47068.51,47034.98,47061.97,BULL,8.4735,0.169,3.7947,0.4478,47035.0,0,0,0,1,YES,NO
2022-01-01 06:52,BTCUSDT,1m,BULL_ABSORPTION,LONG,47061.97,47080.92,47054.11,47071.51,BULL,3.625,0.072,-0.972,0.2681,47055.0,0,0,0,2,NO,NO
2022-01-01 06:53,BTCUSDT,1m,CVD_DIV,SHORT,47071.51,47080.89,47031.32,47038.45,BEAR,7.912,0.158,-1.776,0.2245,47030.0,0,0,0,1,NO,NO
2022-01-01 06:54,BTCUSDT,1m,BULL_ABSORPTION,LONG,47038.46,47052.97,47031.32,47041.23,BULL,4.0068,0.08,-0.134,0.0334,47030.0,0,0,0,1,YES,NO
2022-01-01 06:55,BTCUSDT,1m,BULL_ABSORPTION,LONG,47042.56,47051.71,47034.84,47046.99,BULL,3.4572,0.069,0.3234,0.0935,47035.0,0,0,0,1,YES,NO
2022-01-01 06:56,BTCUSDT,1m,NONE,—,47047.0,47075.63,47045.54,47071.47,BULL,3.753,0.075,1.8354,0.489,47045.0,0,0,0,1,N/A,NO
2022-01-01 06:57,BTCUSDT,1m,NONE,—,47071.48,47113.18,47071.47,47100.09,BULL,36.0088,0.718,26.9576,0.7486,47070.0,8,0,0,2,N/A,NO
